,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
114546,546027,22629,SPACEBOY LUNCH BOX ,12,3/9/2011 8:09,1.95,12759,Netherlands
114547,546027,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,6,3/9/2011 8:09,2.1,12759,Netherlands
114548,546027,22197,SMALL POPCORN HOLDER,12,3/9/2011 8:09,0.85,12759,Netherlands
114549,546027,21733,RED HANGING HEART T-LIGHT HOLDER,6,3/9/2011 8:09,2.95,12759,Netherlands
114550,546027,22131,FOOD CONTAINER SET 3 LOVE HEART ,6,3/9/2011 8:09,1.95,12759,Netherlands
114551,546027,22804,CANDLEHOLDER PINK HANGING HEART,6,3/9/2011 8:09,2.95,12759,Netherlands
114552,546027,84992,72 SWEETHEART FAIRY CAKE CASES,24,3/9/2011 8:09,0.55,12759,Netherlands
114553,546027,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,3/9/2011 8:09,2.95,12759,Netherlands
114554,546027,22254,FELT TOADSTOOL LARGE,12,3/9/2011 8:09,1.25,12759,Netherlands
114555,546027,22281,EASTER TREE YELLOW BIRDS,2,3/9/2011 8:09,5.95,12759,Netherlands
114556,546027,85206A,CREAM FELT EASTER EGG BASKET,6,3/9/2011 8:09,1.65,12759,Netherlands
114557,546027,85093,CANDY SPOT EGG WARMER HARE,12,3/9/2011 8:09,1.25,12759,Netherlands
114558,546027,21121,SET/10 RED POLKADOT PARTY CANDLES,24,3/9/2011 8:09,1.25,12759,Netherlands
114559,546027,84997D,CHILDRENS CUTLERY POLKADOT PINK,4,3/9/2011 8:09,4.15,12759,Netherlands
114560,546027,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,10,3/9/2011 8:09,0.85,12759,Netherlands
114561,546027,22630,DOLLY GIRL LUNCH BOX,12,3/9/2011 8:09,1.95,12759,Netherlands
114562,546027,22492,MINI PAINT SET VINTAGE ,36,3/9/2011 8:09,0.65,12759,Netherlands
114563,546027,22637,PIGGY BANK RETROSPOT ,4,3/9/2011 8:09,2.55,12759,Netherlands
114564,546027,22745,POPPY'S PLAYHOUSE BEDROOM ,6,3/9/2011 8:09,2.1,12759,Netherlands
114565,546027,22617,BAKING SET SPACEBOY DESIGN,3,3/9/2011 8:09,4.95,12759,Netherlands
114566,546027,22138,BAKING SET 9 PIECE RETROSPOT ,3,3/9/2011 8:09,4.95,12759,Netherlands
114567,546027,20704,MR ROBOT SOFT TOY,2,3/9/2011 8:09,6.95,12759,Netherlands
114568,546027,POST,POSTAGE,2,3/9/2011 8:09,15,12759,Netherlands
9783,537218,85016,SET OF 6 VINTAGE NOTELETS KIT,6,12/5/2010 15:46,2.55,12763,Japan
9784,537218,21506,"FANCY FONT BIRTHDAY CARD, ",12,12/5/2010 15:46,0.42,12763,Japan
9785,537218,22716,CARD CIRCUS PARADE,12,12/5/2010 15:46,0.42,12763,Japan
9786,537218,22983,CARD BILLBOARD FONT,12,12/5/2010 15:46,0.42,12763,Japan
9787,537218,22030,SWALLOWS GREETING CARD,12,12/5/2010 15:46,0.42,12763,Japan
9788,537218,22984,CARD GINGHAM ROSE ,12,12/5/2010 15:46,0.42,12763,Japan
9789,537218,85015,SET OF 12  VINTAGE POSTCARD SET,6,12/5/2010 15:46,2.55,12763,Japan
9790,537218,21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,12,12/5/2010 15:46,1.69,12763,Japan
9791,537218,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,12,12/5/2010 15:46,0.85,12763,Japan
9792,537218,84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,12,12/5/2010 15:46,0.85,12763,Japan
9793,537218,21210,SET OF 72 RETROSPOT PAPER  DOILIES,24,12/5/2010 15:46,1.45,12763,Japan
9794,537218,84988,SET OF 72 PINK HEART PAPER DOILIES,24,12/5/2010 15:46,1.45,12763,Japan
9795,537218,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,16,12/5/2010 15:46,3.75,12763,Japan
9796,537218,22750,FELTCRAFT PRINCESS LOLA DOLL,8,12/5/2010 15:46,3.75,12763,Japan
9797,537218,22751,FELTCRAFT PRINCESS OLIVIA DOLL,8,12/5/2010 15:46,3.75,12763,Japan
9798,537218,22940,FELTCRAFT CHRISTMAS FAIRY,8,12/5/2010 15:46,4.25,12763,Japan
72985,542276,82551,LAUNDRY 15C METAL SIGN,12,1/27/2011 10:19,1.45,12764,Lebanon
72986,542276,21165,BEWARE OF THE CAT METAL SIGN ,12,1/27/2011 10:19,1.69,12764,Lebanon
72987,542276,82600,NO SINGING METAL SIGN,12,1/27/2011 10:19,2.1,12764,Lebanon
72988,542276,21754,HOME BUILDING BLOCK WORD,6,1/27/2011 10:19,5.95,12764,Lebanon
72989,542276,21756,BATH BUILDING BLOCK WORD,6,1/27/2011 10:19,5.95,12764,Lebanon
72990,542276,82482,WOODEN PICTURE FRAME WHITE FINISH,6,1/27/2011 10:19,2.55,12764,Lebanon
72991,542276,82494L,WOODEN FRAME ANTIQUE WHITE ,6,1/27/2011 10:19,2.95,12764,Lebanon
72992,542276,22169,FAMILY ALBUM WHITE PICTURE FRAME,4,1/27/2011 10:19,8.5,12764,Lebanon
72993,542276,47566,PARTY BUNTING,15,1/27/2011 10:19,4.65,12764,Lebanon
72994,542276,82484,WOOD BLACK BOARD ANT WHITE FINISH,3,1/27/2011 10:19,6.45,12764,Lebanon
72995,542276,21272,SALLE DE BAIN HOOK,12,1/27/2011 10:19,1.25,12764,Lebanon
72996,542276,22788,BROCANTE COAT RACK,4,1/27/2011 10:19,9.95,12764,Lebanon
72997,542276,22282,12 EGG HOUSE PAINTED WOOD,4,1/27/2011 10:19,12.75,12764,Lebanon
72998,542276,22844,VINTAGE CREAM DOG FOOD CONTAINER,2,1/27/2011 10:19,8.5,12764,Lebanon
72999,542276,35810B,ENAMEL BLUE RIM COFFEE CONTAINER,6,1/27/2011 10:19,2.1,12764,Lebanon
73000,542276,22854,CREAM SWEETHEART EGG HOLDER,8,1/27/2011 10:19,4.95,12764,Lebanon
73001,542276,22349,DOG BOWL CHASING BALL DESIGN,6,1/27/2011 10:19,3.75,12764,Lebanon
73002,542276,22350,ILLUSTRATED CAT BOWL ,6,1/27/2011 10:19,2.55,12764,Lebanon
73003,542276,22845,VINTAGE CREAM CAT FOOD CONTAINER,2,1/27/2011 10:19,6.35,12764,Lebanon
73004,542276,22588,CARD HOLDER GINGHAM HEART,12,1/27/2011 10:19,2.55,12764,Lebanon
73005,542276,22904,CALENDAR PAPER CUT DESIGN,6,1/27/2011 10:19,2.95,12764,Lebanon
73006,542276,21260,FIRST AID TIN,12,1/27/2011 10:19,3.25,12764,Lebanon
73007,542276,21906,PHARMACIE FIRST AID TIN,12,1/27/2011 10:19,6.75,12764,Lebanon
73008,542276,22922,FRIDGE MAGNETS US DINER ASSORTED,12,1/27/2011 10:19,0.85,12764,Lebanon
73009,542276,84929,ASSTD FRUIT+FLOWERS FRIDGE MAGNETS,24,1/27/2011 10:19,0.55,12764,Lebanon
73010,542276,22966,GINGERBREAD MAN COOKIE CUTTER,12,1/27/2011 10:19,1.25,12764,Lebanon
73011,542276,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,12,1/27/2011 10:19,4.95,12764,Lebanon
73012,542276,22723,SET OF 6 HERB TINS SKETCHBOOK,8,1/27/2011 10:19,3.95,12764,Lebanon
73013,542276,22722,SET OF 6 SPICE TINS PANTRY DESIGN,12,1/27/2011 10:19,3.95,12764,Lebanon
73014,542276,22423,REGENCY CAKESTAND 3 TIER,12,1/27/2011 10:19,12.75,12764,Lebanon
73015,542276,22168,ORGANISER WOOD ANTIQUE WHITE ,6,1/27/2011 10:19,8.5,12764,Lebanon
73016,542276,85066,CREAM SWEETHEART MINI CHEST,8,1/27/2011 10:19,12.75,12764,Lebanon
73017,542276,21781,MA CAMPAGNE CUTLERY BOX,4,1/27/2011 10:19,14.95,12764,Lebanon
73018,542276,21784,SHOE SHINE BOX ,4,1/27/2011 10:19,9.95,12764,Lebanon
73019,542276,22241,GARLAND WOODEN HAPPY EASTER,12,1/27/2011 10:19,1.25,12764,Lebanon
73020,542276,22831,WHITE BROCANTE SOAP DISH,6,1/27/2011 10:19,2.95,12764,Lebanon
73021,542276,85150,LADIES & GENTLEMEN METAL SIGN,6,1/27/2011 10:19,2.55,12764,Lebanon
73022,542276,82552,WASHROOM METAL SIGN,12,1/27/2011 10:19,1.45,12764,Lebanon
73023,542276,22606,WOODEN SKITTLES GARDEN SET,8,1/27/2011 10:19,12.75,12764,Lebanon
73024,542276,21523,DOORMAT FANCY FONT HOME SWEET HOME,4,1/27/2011 10:19,7.95,12764,Lebanon
73025,542276,22842,BISCUIT TIN VINTAGE RED,12,1/27/2011 10:19,5.95,12764,Lebanon
73026,542276,22846,BREAD BIN DINER STYLE RED ,4,1/27/2011 10:19,14.95,12764,Lebanon
73027,542276,22652,TRAVEL SEWING KIT,10,1/27/2011 10:19,1.65,12764,Lebanon
73028,542276,22960,JAM MAKING SET WITH JARS,12,1/27/2011 10:19,3.75,12764,Lebanon
73029,542276,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,12,1/27/2011 10:19,2.95,12764,Lebanon
18281,537818,22867,HAND WARMER BIRD DESIGN,12,12/8/2010 13:53,2.1,12766,Portugal
18282,537818,20685,DOORMAT RED RETROSPOT,2,12/8/2010 13:53,7.95,12766,Portugal
18283,537818,22366,DOORMAT AIRMAIL ,2,12/8/2010 13:53,7.95,12766,Portugal
18284,537818,21355,TOAST ITS - I LOVE YOU ,12,12/8/2010 13:53,1.25,12766,Portugal
18285,537818,21354,TOAST ITS - BEST MUM,12,12/8/2010 13:53,1.25,12766,Portugal
18286,537818,21358,TOAST ITS - HAPPY BIRTHDAY,12,12/8/2010 13:53,1.25,12766,Portugal
18287,537818,22618,COOKING SET RETROSPOT,6,12/8/2010 13:53,9.95,12766,Portugal
18288,537818,72741,GRAND CHOCOLATECANDLE,9,12/8/2010 13:53,1.45,12766,Portugal
18289,537818,22413,METAL SIGN TAKE IT OR LEAVE IT ,6,12/8/2010 13:53,2.95,12766,Portugal
18290,537818,22457,NATURAL SLATE HEART CHALKBOARD ,6,12/8/2010 13:53,2.95,12766,Portugal
18291,537818,22513,DOORSTOP FOOTBALL DESIGN,4,12/8/2010 13:53,3.75,12766,Portugal
18292,537818,22508,DOORSTOP RETROSPOT HEART,4,12/8/2010 13:53,3.75,12766,Portugal
18293,537818,22759,SET OF 3 NOTEBOOKS IN PARCEL,12,12/8/2010 13:53,1.65,12766,Portugal
18294,537818,22923,FRIDGE MAGNETS LES ENFANTS ASSORTED,12,12/8/2010 13:53,0.85,12766,Portugal
18295,537818,21485,RETROSPOT HEART HOT WATER BOTTLE,3,12/8/2010 13:53,4.95,12766,Portugal
18296,537818,22114,HOT WATER BOTTLE TEA AND SYMPATHY,4,12/8/2010 13:53,3.95,12766,Portugal
18297,537818,21481,FAWN BLUE HOT WATER BOTTLE,6,12/8/2010 13:53,2.95,12766,Portugal
18298,537818,21107,CREAM SLICE FLANNEL PINK SPOT ,6,12/8/2010 13:53,2.95,12766,Portugal
18299,537818,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,9,12/8/2010 13:53,2.55,12766,Portugal
18300,537818,21832,CHOCOLATE CALCULATOR,12,12/8/2010 13:53,1.65,12766,Portugal
18301,537818,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,12/8/2010 13:53,1.65,12766,Portugal
18302,537818,22556,PLASTERS IN TIN CIRCUS PARADE ,12,12/8/2010 13:53,1.65,12766,Portugal
18303,537818,22557,PLASTERS IN TIN VINTAGE PAISLEY ,12,12/8/2010 13:53,1.65,12766,Portugal
18304,537818,22483,RED GINGHAM TEDDY BEAR ,6,12/8/2010 13:53,2.95,12766,Portugal
18305,537818,21890,S/6 WOODEN SKITTLES IN COTTON BAG,6,12/8/2010 13:53,2.95,12766,Portugal
18306,537818,22637,PIGGY BANK RETROSPOT ,12,12/8/2010 13:53,2.55,12766,Portugal
18307,537818,22650,CERAMIC PIRATE CHEST MONEY BANK,12,12/8/2010 13:53,1.45,12766,Portugal
18308,537818,22471,TV DINNER TRAY AIR HOSTESS ,3,12/8/2010 13:53,4.95,12766,Portugal
18309,537818,21888,BINGO SET,8,12/8/2010 13:53,3.75,12766,Portugal
18310,537818,71496A,A4 WALL TIDY BLUE OFFICE,12,12/8/2010 13:53,0.65,12766,Portugal
18311,537818,71495B,CD WALL TIDY RED FLOWERS,12,12/8/2010 13:53,0.42,12766,Portugal
18312,537818,22378,WALL TIDY RETROSPOT ,5,12/8/2010 13:53,2.1,12766,Portugal
18313,537818,78124,MAGAZINE RACK GEBRA ASSORTED ,6,12/8/2010 13:53,2.75,12766,Portugal
18314,537818,21527,RED RETROSPOT TRADITIONAL TEAPOT ,4,12/8/2010 13:53,7.95,12766,Portugal
18315,537818,21531,RED RETROSPOT SUGAR JAM BOWL,6,12/8/2010 13:53,2.55,12766,Portugal
18316,537818,21539,RED RETROSPOT BUTTER DISH,6,12/8/2010 13:53,4.95,12766,Portugal
18317,537818,21844,RED RETROSPOT MUG,6,12/8/2010 13:53,2.95,12766,Portugal
18318,537818,22073,RED RETROSPOT STORAGE JAR,4,12/8/2010 13:53,3.75,12766,Portugal
18319,537818,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,6,12/8/2010 13:53,2.55,12766,Portugal
18320,537818,22667,RECIPE BOX RETROSPOT ,12,12/8/2010 13:53,2.95,12766,Portugal
18321,537818,84375,SET OF 20 KIDS COOKIE CUTTERS,12,12/8/2010 13:53,2.1,12766,Portugal
18322,537818,84378,SET OF 3 HEART COOKIE CUTTERS,12,12/8/2010 13:53,1.25,12766,Portugal
18323,537818,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12,12/8/2010 13:53,1.25,12766,Portugal
18324,537818,22966,GINGERBREAD MAN COOKIE CUTTER,12,12/8/2010 13:53,1.25,12766,Portugal
18325,537818,47567B,TEA TIME KITCHEN APRON,3,12/8/2010 13:53,5.95,12766,Portugal
18326,537818,22123,PING MICROWAVE APRON,3,12/8/2010 13:53,5.95,12766,Portugal
18327,537818,21042,RED RETROSPOT APRON ,3,12/8/2010 13:53,5.95,12766,Portugal
18328,537818,22899,CHILDREN'S APRON DOLLY GIRL ,6,12/8/2010 13:53,2.1,12766,Portugal
18329,537818,21156,RETROSPOT CHILDRENS APRON,8,12/8/2010 13:53,1.95,12766,Portugal
18330,537818,22442,GROW YOUR OWN FLOWERS SET OF 3,2,12/8/2010 13:53,7.95,12766,Portugal
18331,537818,22444,GROW YOUR OWN PLANT IN A CAN ,24,12/8/2010 13:53,1.25,12766,Portugal
18332,537818,22441,GROW YOUR OWN BASIL IN ENAMEL MUG,8,12/8/2010 13:53,2.1,12766,Portugal
18333,537818,POST,POSTAGE,6,12/8/2010 13:53,28,12766,Portugal
50094,540546,21832,CHOCOLATE CALCULATOR,12,1/9/2011 15:56,1.65,12766,Portugal
50095,540546,20985,HEART CALCULATOR,12,1/9/2011 15:56,1.25,12766,Portugal
50096,540546,22489,PACK OF 12 TRADITIONAL CRAYONS,24,1/9/2011 15:56,0.42,12766,Portugal
50097,540546,22491,PACK OF 12 COLOURED PENCILS,12,1/9/2011 15:56,0.85,12766,Portugal
50098,540546,20977,36 PENCILS TUBE WOODLAND,16,1/9/2011 15:56,1.25,12766,Portugal
50099,540546,22610,PENS ASSORTED FUNNY FACE,36,1/9/2011 15:56,0.21,12766,Portugal
50100,540546,21485,RETROSPOT HEART HOT WATER BOTTLE,6,1/9/2011 15:56,4.95,12766,Portugal
50101,540546,21232,STRAWBERRY CERAMIC TRINKET BOX,12,1/9/2011 15:56,1.25,12766,Portugal
50102,540546,22457,NATURAL SLATE HEART CHALKBOARD ,6,1/9/2011 15:56,2.95,12766,Portugal
50103,540546,22311,OFFICE MUG WARMER BLACK+SILVER ,6,1/9/2011 15:56,2.95,12766,Portugal
50104,540546,22314,OFFICE MUG WARMER CHOC+BLUE,6,1/9/2011 15:56,2.95,12766,Portugal
50105,540546,22313,OFFICE MUG WARMER PINK,6,1/9/2011 15:56,2.95,12766,Portugal
50106,540546,22312,OFFICE MUG WARMER POLKADOT,6,1/9/2011 15:56,2.95,12766,Portugal
50107,540546,70006,LOVE HEART POCKET WARMER,12,1/9/2011 15:56,1.65,12766,Portugal
50108,540546,21891,TRADITIONAL WOODEN SKIPPING ROPE,12,1/9/2011 15:56,1.25,12766,Portugal
50109,540546,21889,WOODEN BOX OF DOMINOES,12,1/9/2011 15:56,1.25,12766,Portugal
50110,540546,21915,RED  HARMONICA IN BOX ,12,1/9/2011 15:56,1.25,12766,Portugal
50111,540546,22620,4 TRADITIONAL SPINNING TOPS,12,1/9/2011 15:56,1.25,12766,Portugal
50112,540546,22561,WOODEN SCHOOL COLOURING SET,12,1/9/2011 15:56,1.65,12766,Portugal
50113,540546,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,24,1/9/2011 15:56,1.25,12766,Portugal
50114,540546,21217,RED RETROSPOT ROUND CAKE TINS,1,1/9/2011 15:56,9.95,12766,Portugal
50115,540546,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,1/9/2011 15:56,4.95,12766,Portugal
50116,540546,22961,JAM MAKING SET PRINTED,12,1/9/2011 15:56,1.45,12766,Portugal
50117,540546,22960,JAM MAKING SET WITH JARS,6,1/9/2011 15:56,4.25,12766,Portugal
50118,540546,22366,DOORMAT AIRMAIL ,2,1/9/2011 15:56,7.95,12766,Portugal
50119,540546,48184,DOORMAT ENGLISH ROSE ,2,1/9/2011 15:56,7.95,12766,Portugal
50120,540546,21524,DOORMAT SPOTTY HOME SWEET HOME,2,1/9/2011 15:56,7.95,12766,Portugal
50121,540546,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,1/9/2011 15:56,2.95,12766,Portugal
50122,540546,22667,RECIPE BOX RETROSPOT ,6,1/9/2011 15:56,2.95,12766,Portugal
50123,540546,22923,FRIDGE MAGNETS LES ENFANTS ASSORTED,12,1/9/2011 15:56,0.85,12766,Portugal
50124,540546,11001,ASSTD DESIGN RACING CAR PEN,16,1/9/2011 15:56,1.69,12766,Portugal
50125,540546,22418,10 COLOUR SPACEBOY PEN,24,1/9/2011 15:56,0.85,12766,Portugal
50126,540546,22422,TOOTHPASTE TUBE PEN,12,1/9/2011 15:56,0.65,12766,Portugal
50127,540546,22740,POLKADOT PEN,48,1/9/2011 15:56,0.85,12766,Portugal
50128,540546,POST,POSTAGE,3,1/9/2011 15:56,28,12766,Portugal
96329,544495,23231,WRAP DOILEY DESIGN,25,2/21/2011 11:42,0.42,12766,Portugal
96330,544495,22637,PIGGY BANK RETROSPOT ,8,2/21/2011 11:42,2.55,12766,Portugal
96331,544495,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,2/21/2011 11:42,4.95,12766,Portugal
96332,544495,21498,RED RETROSPOT WRAP ,25,2/21/2011 11:42,0.42,12766,Portugal
96333,544495,22937,BAKING MOULD CHOCOLATE CUPCAKES,6,2/21/2011 11:42,2.55,12766,Portugal
96334,544495,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,12,2/21/2011 11:42,1.45,12766,Portugal
96335,544495,21914,BLUE HARMONICA IN BOX ,12,2/21/2011 11:42,1.25,12766,Portugal
96336,544495,21500,PINK POLKADOT WRAP ,25,2/21/2011 11:42,0.42,12766,Portugal
96337,544495,21915,RED  HARMONICA IN BOX ,12,2/21/2011 11:42,1.25,12766,Portugal
96338,544495,21527,RED RETROSPOT TRADITIONAL TEAPOT ,6,2/21/2011 11:42,7.95,12766,Portugal
96339,544495,21125,SET 6 FOOTBALL CELEBRATION CANDLES,12,2/21/2011 11:42,1.25,12766,Portugal
96340,544495,21980,PACK OF 12 RED RETROSPOT TISSUES ,24,2/21/2011 11:42,0.29,12766,Portugal
96341,544495,22550,HOLIDAY FUN LUDO,4,2/21/2011 11:42,3.75,12766,Portugal
96342,544495,22457,NATURAL SLATE HEART CHALKBOARD ,12,2/21/2011 11:42,2.95,12766,Portugal
96343,544495,20750,RED RETROSPOT MINI CASES,2,2/21/2011 11:42,7.95,12766,Portugal
96344,544495,21122,SET/10 PINK POLKADOT PARTY CANDLES,24,2/21/2011 11:42,1.25,12766,Portugal
96345,544495,21124,SET/10 BLUE POLKADOT PARTY CANDLES,24,2/21/2011 11:42,1.25,12766,Portugal
96346,544495,21121,SET/10 RED POLKADOT PARTY CANDLES,24,2/21/2011 11:42,1.25,12766,Portugal
96347,544495,21984,PACK OF 12 PINK PAISLEY TISSUES ,24,2/21/2011 11:42,0.29,12766,Portugal
96348,544495,48184,DOORMAT ENGLISH ROSE ,2,2/21/2011 11:42,7.95,12766,Portugal
96349,544495,84987,SET OF 36 TEATIME PAPER DOILIES,12,2/21/2011 11:42,1.45,12766,Portugal
96350,544495,84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,12,2/21/2011 11:42,0.85,12766,Portugal
96351,544495,21354,TOAST ITS - BEST MUM,12,2/21/2011 11:42,1.25,12766,Portugal
96352,544495,22073,RED RETROSPOT STORAGE JAR,4,2/21/2011 11:42,3.75,12766,Portugal
96353,544495,21218,RED SPOTTY BISCUIT TIN,6,2/21/2011 11:42,3.75,12766,Portugal
96354,544495,22138,BAKING SET 9 PIECE RETROSPOT ,6,2/21/2011 11:42,4.95,12766,Portugal
96355,544495,22662,LUNCH BAG DOLLY GIRL DESIGN,10,2/21/2011 11:42,1.65,12766,Portugal
96356,544495,22366,DOORMAT AIRMAIL ,2,2/21/2011 11:42,7.95,12766,Portugal
96357,544495,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,12,2/21/2011 11:42,0.85,12766,Portugal
96358,544495,20685,DOORMAT RED RETROSPOT,2,2/21/2011 11:42,7.95,12766,Portugal
96359,544495,22666,RECIPE BOX PANTRY YELLOW DESIGN,12,2/21/2011 11:42,2.95,12766,Portugal
96360,544495,21531,RED RETROSPOT SUGAR JAM BOWL,6,2/21/2011 11:42,2.55,12766,Portugal
96361,544495,22472,TV DINNER TRAY DOLLY GIRL,3,2/21/2011 11:42,4.95,12766,Portugal
96362,544495,21844,RED RETROSPOT MUG,6,2/21/2011 11:42,2.95,12766,Portugal
96363,544495,22667,RECIPE BOX RETROSPOT ,12,2/21/2011 11:42,2.95,12766,Portugal
96364,544495,21906,PHARMACIE FIRST AID TIN,4,2/21/2011 11:42,6.75,12766,Portugal
96365,544495,22649,STRAWBERRY FAIRY CAKE TEAPOT,8,2/21/2011 11:42,4.95,12766,Portugal
96366,544495,37448,CERAMIC CAKE DESIGN SPOTTED MUG,12,2/21/2011 11:42,1.49,12766,Portugal
96367,544495,84509A,SET OF 4 ENGLISH ROSE PLACEMATS,4,2/21/2011 11:42,3.75,12766,Portugal
96368,544495,48129,DOORMAT TOPIARY,2,2/21/2011 11:42,7.95,12766,Portugal
96369,544495,22473,TV DINNER TRAY VINTAGE PAISLEY,3,2/21/2011 11:42,4.95,12766,Portugal
96370,544495,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,12,2/21/2011 11:42,0.85,12766,Portugal
96371,544495,POST,POSTAGE,6,2/21/2011 11:42,28,12766,Portugal
154861,549953,23154,SET OF 4 JAM JAR MAGNETS,12,4/13/2011 13:15,2.08,12766,Portugal
154862,549953,23126,FELTCRAFT GIRL AMELIE KIT,4,4/13/2011 13:15,4.95,12766,Portugal
154863,549953,23128,FELTCRAFT BOY JEAN-PAUL KIT,4,4/13/2011 13:15,4.95,12766,Portugal
154864,549953,23178,JAM CLOCK MAGNET,6,4/13/2011 13:15,2.89,12766,Portugal
154865,549953,23179,CLOCK MAGNET MUM'S KITCHEN,6,4/13/2011 13:15,2.89,12766,Portugal
154866,549953,23176,ABC TREASURE BOOK BOX ,8,4/13/2011 13:15,2.25,12766,Portugal
154867,549953,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,20,4/13/2011 13:15,0.85,12766,Portugal
154868,549953,22662,LUNCH BAG DOLLY GIRL DESIGN,20,4/13/2011 13:15,1.65,12766,Portugal
154869,549953,22974,CHILDRENS DOLLY GIRL MUG,12,4/13/2011 13:15,1.65,12766,Portugal
154870,549953,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,6,4/13/2011 13:15,2.95,12766,Portugal
154871,549953,22967,SET 3 SONG BIRD PAPER EGGS ASSORTED,6,4/13/2011 13:15,2.95,12766,Portugal
154872,549953,84509A,SET OF 4 ENGLISH ROSE PLACEMATS,12,4/13/2011 13:15,3.75,12766,Portugal
154873,549953,20750,RED RETROSPOT MINI CASES,6,4/13/2011 13:15,7.95,12766,Portugal
154874,549953,20724,RED RETROSPOT CHARLOTTE BAG,10,4/13/2011 13:15,0.85,12766,Portugal
154875,549953,20725,LUNCH BAG RED RETROSPOT,10,4/13/2011 13:15,1.65,12766,Portugal
154876,549953,21155,RED RETROSPOT PEG BAG,6,4/13/2011 13:15,2.55,12766,Portugal
154877,549953,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",4,4/13/2011 13:15,4.95,12766,Portugal
154878,549953,21980,PACK OF 12 RED RETROSPOT TISSUES ,24,4/13/2011 13:15,0.29,12766,Portugal
154879,549953,21929,JUMBO BAG PINK VINTAGE PAISLEY,20,4/13/2011 13:15,2.08,12766,Portugal
154880,549953,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,10,4/13/2011 13:15,2.08,12766,Portugal
154881,549953,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,4/13/2011 13:15,2.08,12766,Portugal
154882,549953,21982,PACK OF 12 SUKI TISSUES ,24,4/13/2011 13:15,0.29,12766,Portugal
154883,549953,21981,PACK OF 12 WOODLAND TISSUES ,24,4/13/2011 13:15,0.29,12766,Portugal
154884,549953,21984,PACK OF 12 PINK PAISLEY TISSUES ,24,4/13/2011 13:15,0.29,12766,Portugal
154885,549953,22139,RETROSPOT TEA SET CERAMIC 11 PC ,12,4/13/2011 13:15,4.95,12766,Portugal
154886,549953,20977,36 PENCILS TUBE WOODLAND,16,4/13/2011 13:15,1.25,12766,Portugal
154887,549953,22473,TV DINNER TRAY VINTAGE PAISLEY,6,4/13/2011 13:15,4.95,12766,Portugal
154888,549953,21992,VINTAGE PAISLEY STATIONERY SET,6,4/13/2011 13:15,2.95,12766,Portugal
154889,549953,22557,PLASTERS IN TIN VINTAGE PAISLEY ,12,4/13/2011 13:15,1.65,12766,Portugal
154890,549953,22305,COFFEE MUG PINK PAISLEY DESIGN,12,4/13/2011 13:15,2.55,12766,Portugal
154891,549953,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,24,4/13/2011 13:15,0.85,12766,Portugal
154892,549953,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,12,4/13/2011 13:15,0.85,12766,Portugal
154893,549953,22457,NATURAL SLATE HEART CHALKBOARD ,12,4/13/2011 13:15,2.95,12766,Portugal
154894,549953,22649,STRAWBERRY FAIRY CAKE TEAPOT,8,4/13/2011 13:15,4.95,12766,Portugal
154895,549953,37500,TEA TIME TEAPOT IN GIFT BOX,12,4/13/2011 13:15,4.95,12766,Portugal
154896,549953,22059,CERAMIC STRAWBERRY DESIGN MUG,12,4/13/2011 13:15,1.49,12766,Portugal
154897,549953,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,12,4/13/2011 13:15,1.45,12766,Portugal
154898,549953,37448,CERAMIC CAKE DESIGN SPOTTED MUG,12,4/13/2011 13:15,1.49,12766,Portugal
154899,549953,21218,RED SPOTTY BISCUIT TIN,6,4/13/2011 13:15,3.75,12766,Portugal
154900,549953,21906,PHARMACIE FIRST AID TIN,4,4/13/2011 13:15,6.75,12766,Portugal
